ID,Package Label,Distru Product,Status,Metrc Status,Assembling Quantity,Available Quantity,Quantity,Unit Type,Unit Cost (Actual),Unit Cost (Default),Total Cost (Actual),Total Cost (Default),License Number,Location,Metrc Location,Lab Testing State,Lab Testing Updated Date,Is Test Sample,Is Trade Sample,THC %,THC mg/g,THC mg/mL,Total THC %,Total THC mg/g,Total THC mg/mL,CBD %,CBD mg/g,CBD mg/mL,Total CBD %,Total CBD mg/g,Total CBD mg/mL,Metrc Production Batch Number,Distru Batch Number,Description,Category,Subcategory,Created in Distru At (UTC),Packaged Date,Lot Number,Package Date,Production Strain,I/H/S/LO,Total THC mg - .5g Concentrate,Total THC mg - 1g Concentrate,Total THC mg/unit,Total THC mg/2 pack,Total THC mg/4 Pack,Total THC mg/10 Pack,Total THC mg/Package,Total THC mg/g,Protab/Hashtab,Production Flavor,Trim Strain,3rd Party Batch Number,Total THC mg/100 Pack,Total THC mg/50 Pack,STRAIN,Expiration Date,Harvest Batch,Bins,Metrc Item,Harvest Date
22893668,1A404030000232A000068407,SRENE - 1g AIO Cart - Guava Diesel,active,active,0,50,50,ea,3.12,0.25,156.08,12.57,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2026-02-18,No,No,91.3763,913.763,,91.3763,913.763,,0,0,,0,0,,,P-7.259,,Non-Solvent Based Concentrate (Each),1g AIO Cart,2026-02-25 19:33:34.556082Z,2026-02-25,,,Guava Diesel,,,,,,,,,,,,,,,,,,,,SRENE - 1g AIO Cart - Guava Diesel,2024-05-23
22712218,1A4040300002329000048031,SRENE - 3.5 grams - Jar - Zero Gravity,active,active,0,87.5,87.5,g,0.09,0.11,8.01,9.81,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2026-02-16,No,No,0.093,0.93,,32.792,327.92,,0,0,,0.062,0.62,,,260120-H235.6_Zero Gravity Lot 1,,Marijuana Flowers/Buds-Packaged,3.5g Jar,2026-02-18 22:57:31.274689Z,2026-02-18,,02/18/2026,,,,,,,,,,,,,,,,,,,,,SRENE - 3.5 grams - Jar - Zero Gravity,2026-01-20
22384310,1A4040300002329000047480,SRENE - 3.5 grams - Jar - Rose Sorbet,active,active,0,87.5,87.5,g,0.14,0.12,12.36,10.21,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2026-01-30,No,No,0.444,4.44,,26.2146,262.146,,0,0,,0.0456,0.456,,,251229-H233.4_Rosé Sorbet Lot 2,,Marijuana Flowers/Buds-Packaged,3.5g Jar,2026-02-06 00:18:53.858817Z,2026-02-05,,02/05/2026,,,,,,,,,,,,,,,,,,,,,SRENE - 3.5 grams - Jar - Rose Sorbet,2025-12-29
17511203,1A404030000232A000047387,LEVEL Protab - Indica - 10pk - 25mg,active,active,0,16,16,ea,1.00,0.05,16.06,0.87,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-04-22,No,No,17.11,171.1,,17.11,171.1,,0,0,,0,0,,,NV25PT250416d9I,,Capsule/Tablet,LEVEL - 10pk,2025-07-15 17:39:05.057037Z,2025-07-15,,,,Indica,,,,,,273.8,,,Protab,,,,,,,,,,LEVEL Protab - Indica - 10pk - 25mg,
22712220,1A4040300002329000048033,SRENE - 3.5 grams - Jar - Zero Gravity,active,active,0,87.5,87.5,g,0.09,0.11,8.01,9.81,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2026-02-16,No,No,0.093,0.93,,32.792,327.92,,0,0,,0.062,0.62,,,260120-H235.6_Zero Gravity Lot 1,,Marijuana Flowers/Buds-Packaged,3.5g Jar,2026-02-18 22:57:31.274689Z,2026-02-18,,02/18/2026,,,,,,,,,,,,,,,,,,,,,SRENE - 3.5 grams - Jar - Zero Gravity,2026-01-20
22712221,1A4040300002329000048034,SRENE - 3.5 grams - Jar - Zero Gravity,active,active,0,87.5,87.5,g,0.09,0.11,8.01,9.81,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2026-02-16,No,No,0.093,0.93,,32.792,327.92,,0,0,,0.062,0.62,,,260120-H235.6_Zero Gravity Lot 1,,Marijuana Flowers/Buds-Packaged,3.5g Jar,2026-02-18 22:57:31.274689Z,2026-02-18,,02/18/2026,,,,,,,,,,,,,,,,,,,,,SRENE - 3.5 grams - Jar - Zero Gravity,2026-01-20
22712222,1A4040300002329000048035,SRENE - 3.5 grams - Jar - Zero Gravity,active,active,0,87.5,87.5,g,0.09,0.11,8.01,9.81,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2026-02-16,No,No,0.093,0.93,,32.792,327.92,,0,0,,0.062,0.62,,,260120-H235.6_Zero Gravity Lot 1,,Marijuana Flowers/Buds-Packaged,3.5g Jar,2026-02-18 22:57:31.274689Z,2026-02-18,,02/18/2026,,,,,,,,,,,,,,,,,,,,,SRENE - 3.5 grams - Jar - Zero Gravity,2026-01-20
22712224,1A4040300002329000048037,SRENE - 3.5 grams - Jar - Zero Gravity,active,active,0,87.5,87.5,g,0.09,0.11,8.01,9.81,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2026-02-16,No,No,0.093,0.93,,32.792,327.92,,0,0,,0.062,0.62,,,260120-H235.6_Zero Gravity Lot 1,,Marijuana Flowers/Buds-Packaged,3.5g Jar,2026-02-18 22:57:31.274689Z,2026-02-18,,02/18/2026,,,,,,,,,,,,,,,,,,,,,SRENE - 3.5 grams - Jar - Zero Gravity,2026-01-20
22876131,1A404030000232A000068379,SRENE - 1g Cart - Guava Diesel,active,active,0,50,50,ea,1.62,2.29,80.79,114.71,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2026-02-18,No,No,91.3763,913.763,,91.3763,913.763,,0,0,,0,0,,,P-7.259,,Non-Solvent Based Concentrate (Each),1g Cart,2026-02-25 14:37:33.503656Z,2026-02-25,,,Guava Diesel,,,,,,,,,,,,,,,,,,,,SRENE - 1g Cart - Guava Diesel,2024-05-23
22518824,1A404030000232A000068089,10mg SRENE Gummy - Hibiscus Elderberry - 10pk,active,active,0,25,25,ea,1.59,1.02,39.67,25.44,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-11-17,No,No,0.293,2.93,,0.293,2.93,,0.301,3.01,,0.301,3.01,,,P-HEB2,,Infused Edible,10pk Gummy,2026-02-11 18:29:52.113389Z,2026-02-11,,,,,,,9.96,,,99.6,,,,Hibiscus Elderberry 1:1,,,,,,2026-05-13,,,10mg SRENE Gummy - Hibiscus Elderberry - 10pk,2024-09-11
22518865,1A404030000232A000068130,10mg SRENE Gummy - Hibiscus Elderberry - 10pk,active,active,0,25,25,ea,1.59,1.02,39.67,25.44,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-11-17,No,No,0.293,2.93,,0.293,2.93,,0.301,3.01,,0.301,3.01,,,P-HEB2,,Infused Edible,10pk Gummy,2026-02-11 18:29:52.113389Z,2026-02-11,,,,,,,9.96,,,99.6,,,,Hibiscus Elderberry 1:1,,,,,,2026-05-13,,,10mg SRENE Gummy - Hibiscus Elderberry - 10pk,2024-09-11
22876134,1A404030000232A000068382,SRENE - 1g Cart - Guava Diesel,active,active,0,50,50,ea,1.62,2.29,80.79,114.71,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2026-02-18,No,No,91.3763,913.763,,91.3763,913.763,,0,0,,0,0,,,P-7.259,,Non-Solvent Based Concentrate (Each),1g Cart,2026-02-25 14:37:33.503656Z,2026-02-25,,,Guava Diesel,,,,,,,,,,,,,,,,,,,,SRENE - 1g Cart - Guava Diesel,2024-05-23
22384297,1A4040300002329000047467,SRENE - 3.5 grams - Jar - Rose Sorbet,active,active,0,87.5,87.5,g,0.14,0.12,12.36,10.21,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2026-01-30,No,No,0.444,4.44,,26.2146,262.146,,0,0,,0.0456,0.456,,,251229-H233.4_Rosé Sorbet Lot 2,,Marijuana Flowers/Buds-Packaged,3.5g Jar,2026-02-06 00:18:53.858817Z,2026-02-05,,02/05/2026,,,,,,,,,,,,,,,,,,,,,SRENE - 3.5 grams - Jar - Rose Sorbet,2025-12-29
16185883,1A404030000232A000047488,LEVEL Protab - Hybrid - 10pk - 25mg,active,active,0,6,6,ea,1.33,0.08,7.97,0.50,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-02-13,No,No,14.113,141.13,,14.113,141.13,,0.027,0.27,,0.027,0.27,,,NV25PT250105d9H-1,,Capsule/Tablet,LEVEL - 10pk,2025-05-09 16:00:32.385046Z,2025-05-09,,,,Hybrid,,,26.81,,,268.1,,,Protab,,,,,,,,,INV-F.3,LEVEL Protab - Hybrid - 10pk - 25mg,
22876937,1A404030000232A000068393,SRENE - 1g AIO Cart - Melonade,active,active,0,50,50,ea,5.52,0.47,275.94,23.42,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2026-02-16,No,No,82.704,827.04,,84.054,840.54,,0,0,,0,0,,,P-7.258B,,Non-Solvent Based Concentrate (Each),1g AIO Cart,2026-02-25 14:48:29.447637Z,2026-02-25,,,Melonade,,,,,,,,,,,,,,,,,,,,SRENE - 1g AIO Cart - Melonade,2024-05-23
22876928,1A404030000232A000068384,SRENE - 1g AIO Cart - Melonade,active,active,0,50,50,ea,5.52,0.47,275.94,23.42,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2026-02-16,No,No,82.704,827.04,,84.054,840.54,,0,0,,0,0,,,P-7.258B,,Non-Solvent Based Concentrate (Each),1g AIO Cart,2026-02-25 14:48:29.447637Z,2026-02-25,,,Melonade,,,,,,,,,,,,,,,,,,,,SRENE - 1g AIO Cart - Melonade,2024-05-23
22876931,1A404030000232A000068387,SRENE - 1g AIO Cart - Melonade,active,active,0,50,50,ea,5.52,0.47,275.94,23.42,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2026-02-16,No,No,82.704,827.04,,84.054,840.54,,0,0,,0,0,,,P-7.258B,,Non-Solvent Based Concentrate (Each),1g AIO Cart,2026-02-25 14:48:29.447637Z,2026-02-25,,,Melonade,,,,,,,,,,,,,,,,,,,,SRENE - 1g AIO Cart - Melonade,2024-05-23
22876933,1A404030000232A000068389,SRENE - 1g AIO Cart - Melonade,active,active,0,50,50,ea,5.52,0.47,275.94,23.42,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2026-02-16,No,No,82.704,827.04,,84.054,840.54,,0,0,,0,0,,,P-7.258B,,Non-Solvent Based Concentrate (Each),1g AIO Cart,2026-02-25 14:48:29.447637Z,2026-02-25,,,Melonade,,,,,,,,,,,,,,,,,,,,SRENE - 1g AIO Cart - Melonade,2024-05-23
22687488,1A4040300002329000047927,SRENE - 3.5 grams - Jar - Limesicle,active,active,0,87.5,87.5,g,0.09,0.11,8.01,9.81,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2026-02-12,No,No,0.732,7.32,,27.3235,273.235,,0,0,,0.0754,0.754,,,260108-H234.5_Limesicle Lot 1,,Marijuana Flowers/Buds-Packaged,3.5g Jar,2026-02-18 15:58:39.671835Z,2026-02-18,,02/17/2026,,,,,,,,,,,,,,,,,,,,,SRENE - 3.5 grams - Jar - Limesicle,2026-01-08
22374991,1A404030000232A000067935,SRENE - 1g Cart - Strange Haze #8,active,active,0,50,50,ea,1.06,2.24,52.78,112.16,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2026-01-21,No,No,90.3756,903.756,,90.3756,903.756,,0,0,,0,0,,,P-7.254,,Non-Solvent Based Concentrate (Each),1g Cart,2026-02-05 20:31:48.349966Z,2026-02-05,,,Strange Haze #8,Sativa,,,,,,,,,,,,,,,,,,,SRENE - 1g Cart - Strange Haze #8,2025-05-12
22876935,1A404030000232A000068391,SRENE - 1g AIO Cart - Melonade,active,active,0,50,50,ea,5.52,0.47,275.94,23.42,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2026-02-16,No,No,82.704,827.04,,84.054,840.54,,0,0,,0,0,,,P-7.258B,,Non-Solvent Based Concentrate (Each),1g AIO Cart,2026-02-25 14:48:29.447637Z,2026-02-25,,,Melonade,,,,,,,,,,,,,,,,,,,,SRENE - 1g AIO Cart - Melonade,2024-05-23
22384308,1A4040300002329000047478,SRENE - 3.5 grams - Jar - Rose Sorbet,active,active,0,87.5,87.5,g,0.14,0.12,12.36,10.21,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2026-01-30,No,No,0.444,4.44,,26.2146,262.146,,0,0,,0.0456,0.456,,,251229-H233.4_Rosé Sorbet Lot 2,,Marijuana Flowers/Buds-Packaged,3.5g Jar,2026-02-06 00:18:53.858817Z,2026-02-05,,02/05/2026,,,,,,,,,,,,,,,,,,,,,SRENE - 3.5 grams - Jar - Rose Sorbet,2025-12-29
22533710,1A404030000232A000068183,LEVEL Protab - Sativa - 2pk - 50mg,active,active,0,20,20,ea,0.50,0.00,10.06,0.00,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-04-22,No,No,23.333,233.33,,23.333,233.33,,0.05,0.5,,0.05,0.5,,,NV50PT250416d9S,,Capsule/Tablet,LEVEL - 2pk,2026-02-11 22:26:22.180790Z,2026-02-11,,,,Sativa,,,,112mg,,,,,Protab,,,,,,,,,,LEVEL Protab - Sativa - 2pk - 50mg,
22533713,1A404030000232A000068186,LEVEL Protab - Sativa - 2pk - 50mg,active,active,0,20,20,ea,0.50,0.00,10.06,0.00,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-04-22,No,No,23.333,233.33,,23.333,233.33,,0.05,0.5,,0.05,0.5,,,NV50PT250416d9S,,Capsule/Tablet,LEVEL - 2pk,2026-02-11 22:26:22.180790Z,2026-02-11,,,,Sativa,,,,112mg,,,,,Protab,,,,,,,,,,LEVEL Protab - Sativa - 2pk - 50mg,
22518838,1A404030000232A000068103,10mg SRENE Gummy - Hibiscus Elderberry - 10pk,active,active,0,25,25,ea,1.59,1.02,39.67,25.44,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-11-17,No,No,0.293,2.93,,0.293,2.93,,0.301,3.01,,0.301,3.01,,,P-HEB2,,Infused Edible,10pk Gummy,2026-02-11 18:29:52.113389Z,2026-02-11,,,,,,,9.96,,,99.6,,,,Hibiscus Elderberry 1:1,,,,,,2026-05-13,,,10mg SRENE Gummy - Hibiscus Elderberry - 10pk,2024-09-11
22518860,1A404030000232A000068125,10mg SRENE Gummy - Hibiscus Elderberry - 10pk,active,active,0,25,25,ea,1.59,1.02,39.67,25.44,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-11-17,No,No,0.293,2.93,,0.293,2.93,,0.301,3.01,,0.301,3.01,,,P-HEB2,,Infused Edible,10pk Gummy,2026-02-11 18:29:52.113389Z,2026-02-11,,,,,,,9.96,,,99.6,,,,Hibiscus Elderberry 1:1,,,,,,2026-05-13,,,10mg SRENE Gummy - Hibiscus Elderberry - 10pk,2024-09-11
22712225,1A4040300002329000048038,SRENE - 3.5 grams - Jar - Zero Gravity,active,active,0,87.5,87.5,g,0.09,0.11,8.01,9.81,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2026-02-16,No,No,0.093,0.93,,32.792,327.92,,0,0,,0.062,0.62,,,260120-H235.6_Zero Gravity Lot 1,,Marijuana Flowers/Buds-Packaged,3.5g Jar,2026-02-18 22:57:31.274689Z,2026-02-18,,02/18/2026,,,,,,,,,,,,,,,,,,,,,SRENE - 3.5 grams - Jar - Zero Gravity,2026-01-20
22518863,1A404030000232A000068128,10mg SRENE Gummy - Hibiscus Elderberry - 10pk,active,active,0,25,25,ea,1.59,1.02,39.67,25.44,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-11-17,No,No,0.293,2.93,,0.293,2.93,,0.301,3.01,,0.301,3.01,,,P-HEB2,,Infused Edible,10pk Gummy,2026-02-11 18:29:52.113389Z,2026-02-11,,,,,,,9.96,,,99.6,,,,Hibiscus Elderberry 1:1,,,,,,2026-05-13,,,10mg SRENE Gummy - Hibiscus Elderberry - 10pk,2024-09-11
22712229,1A4040300002329000048042,SRENE - 3.5 grams - Jar - Zero Gravity,active,active,0,87.5,87.5,g,0.09,0.11,8.01,9.81,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2026-02-16,No,No,0.093,0.93,,32.792,327.92,,0,0,,0.062,0.62,,,260120-H235.6_Zero Gravity Lot 1,,Marijuana Flowers/Buds-Packaged,3.5g Jar,2026-02-18 22:57:31.274689Z,2026-02-18,,02/18/2026,,,,,,,,,,,,,,,,,,,,,SRENE - 3.5 grams - Jar - Zero Gravity,2026-01-20
22876129,1A404030000232A000068377,SRENE - 1g Cart - Guava Diesel,active,active,0,50,50,ea,1.62,2.29,80.79,114.71,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2026-02-18,No,No,91.3763,913.763,,91.3763,913.763,,0,0,,0,0,,,P-7.259,,Non-Solvent Based Concentrate (Each),1g Cart,2026-02-25 14:37:33.503656Z,2026-02-25,,,Guava Diesel,,,,,,,,,,,,,,,,,,,,SRENE - 1g Cart - Guava Diesel,2024-05-23
22876130,1A404030000232A000068378,SRENE - 1g Cart - Guava Diesel,active,active,0,50,50,ea,1.62,2.29,80.79,114.71,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2026-02-18,No,No,91.3763,913.763,,91.3763,913.763,,0,0,,0,0,,,P-7.259,,Non-Solvent Based Concentrate (Each),1g Cart,2026-02-25 14:37:33.503656Z,2026-02-25,,,Guava Diesel,,,,,,,,,,,,,,,,,,,,SRENE - 1g Cart - Guava Diesel,2024-05-23
22876132,1A404030000232A000068380,SRENE - 1g Cart - Guava Diesel,active,active,0,50,50,ea,1.62,2.29,80.79,114.71,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2026-02-18,No,No,91.3763,913.763,,91.3763,913.763,,0,0,,0,0,,,P-7.259,,Non-Solvent Based Concentrate (Each),1g Cart,2026-02-25 14:37:33.503656Z,2026-02-25,,,Guava Diesel,,,,,,,,,,,,,,,,,,,,SRENE - 1g Cart - Guava Diesel,2024-05-23
22712232,1A4040300002329000048045,SRENE - 3.5 grams - Jar - Zero Gravity,active,active,0,87.5,87.5,g,0.09,0.11,8.01,9.81,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2026-02-16,No,No,0.093,0.93,,32.792,327.92,,0,0,,0.062,0.62,,,260120-H235.6_Zero Gravity Lot 1,,Marijuana Flowers/Buds-Packaged,3.5g Jar,2026-02-18 22:57:31.274689Z,2026-02-18,,02/18/2026,,,,,,,,,,,,,,,,,,,,,SRENE - 3.5 grams - Jar - Zero Gravity,2026-01-20
22712234,1A4040300002329000048047,SRENE - 3.5 grams - Jar - Zero Gravity,active,active,0,87.5,87.5,g,0.09,0.11,8.01,9.81,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2026-02-16,No,No,0.093,0.93,,32.792,327.92,,0,0,,0.062,0.62,,,260120-H235.6_Zero Gravity Lot 1,,Marijuana Flowers/Buds-Packaged,3.5g Jar,2026-02-18 22:57:31.274689Z,2026-02-18,,02/18/2026,,,,,,,,,,,,,,,,,,,,,SRENE - 3.5 grams - Jar - Zero Gravity,2026-01-20
22384299,1A4040300002329000047469,SRENE - 3.5 grams - Jar - Rose Sorbet,active,active,0,87.5,87.5,g,0.14,0.12,12.36,10.21,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2026-01-30,No,No,0.444,4.44,,26.2146,262.146,,0,0,,0.0456,0.456,,,251229-H233.4_Rosé Sorbet Lot 2,,Marijuana Flowers/Buds-Packaged,3.5g Jar,2026-02-06 00:18:53.858817Z,2026-02-05,,02/05/2026,,,,,,,,,,,,,,,,,,,,,SRENE - 3.5 grams - Jar - Rose Sorbet,2025-12-29
13213688,1A404030000232A000039180,LEVEL Protab - Indica - 10pk - 25mg,active,active,0,4,4,ea,0.01,0.01,0.02,0.02,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2024-10-14,No,No,,,,,,,,,,,,,,NV25PT241009d9I1,,Capsule/Tablet,LEVEL - 10pk,2024-11-25 23:51:57.438823Z,2024-11-25,,,,Indica,,,,,,270.2,,,Protab,,,,,,,,,INV-F.3,LEVEL Protab - Indica - 10pk - 25mg,
22518856,1A404030000232A000068121,10mg SRENE Gummy - Hibiscus Elderberry - 10pk,active,active,0,25,25,ea,1.59,1.02,39.67,25.44,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-11-17,No,No,0.293,2.93,,0.293,2.93,,0.301,3.01,,0.301,3.01,,,P-HEB2,,Infused Edible,10pk Gummy,2026-02-11 18:29:52.113389Z,2026-02-11,,,,,,,9.96,,,99.6,,,,Hibiscus Elderberry 1:1,,,,,,2026-05-13,,,10mg SRENE Gummy - Hibiscus Elderberry - 10pk,2024-09-11
22518852,1A404030000232A000068117,10mg SRENE Gummy - Hibiscus Elderberry - 10pk,active,active,0,25,25,ea,1.59,1.02,39.67,25.44,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-11-17,No,No,0.293,2.93,,0.293,2.93,,0.301,3.01,,0.301,3.01,,,P-HEB2,,Infused Edible,10pk Gummy,2026-02-11 18:29:52.113389Z,2026-02-11,,,,,,,9.96,,,99.6,,,,Hibiscus Elderberry 1:1,,,,,,2026-05-13,,,10mg SRENE Gummy - Hibiscus Elderberry - 10pk,2024-09-11
22518853,1A404030000232A000068118,10mg SRENE Gummy - Hibiscus Elderberry - 10pk,active,active,0,25,25,ea,1.59,1.02,39.67,25.44,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-11-17,No,No,0.293,2.93,,0.293,2.93,,0.301,3.01,,0.301,3.01,,,P-HEB2,,Infused Edible,10pk Gummy,2026-02-11 18:29:52.113389Z,2026-02-11,,,,,,,9.96,,,99.6,,,,Hibiscus Elderberry 1:1,,,,,,2026-05-13,,,10mg SRENE Gummy - Hibiscus Elderberry - 10pk,2024-09-11
22374849,1A404030000232A000067919,SRENE - 1g Cart - Tropical Breath,active,active,0,50,50,ea,1.06,2.24,52.78,112.16,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2026-01-21,No,No,92.611,926.11,,92.611,926.11,,0,0,,0,0,,,P-7.253,,Non-Solvent Based Concentrate (Each),1g Cart,2026-02-05 20:30:58.136867Z,2026-02-05,,,Tropical Breath,Hybrid,,,,,,,,,,,,,,,,,,,SRENE - 1g Cart - Tropical Breath,2025-05-12
22374848,1A404030000232A000067918,SRENE - 1g Cart - Tropical Breath,active,active,0,50,50,ea,1.06,2.24,52.78,112.16,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2026-01-21,No,No,92.611,926.11,,92.611,926.11,,0,0,,0,0,,,P-7.253,,Non-Solvent Based Concentrate (Each),1g Cart,2026-02-05 20:30:58.136867Z,2026-02-05,,,Tropical Breath,Hybrid,,,,,,,,,,,,,,,,,,,SRENE - 1g Cart - Tropical Breath,2025-05-12
22159026,1A404030000232A000067659,SRENE - 1g AIO Cart - Blueberry Moon,active,active,0,50,50,ea,2.57,0.20,128.50,10.03,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2026-01-12,No,No,79.44,794.4,,79.78,797.8,,0.11,1.1,,0.11,1.1,,,P-7.249,,Non-Solvent Based Concentrate (Each),1g AIO Cart,2026-01-28 22:50:14.394836Z,2026-01-28,,,Blueberry Moon,Hybrid,,,,,,,,,,,,,,,,,,,SRENE - 1g AIO Cart - Blueberry Moon,2025-06-27
20988019,1A404030000232A000060455,SRENE - 1g AIO Cart - Tropicana Acai Slush,active,active,0,50,50,ea,2.57,0.20,128.50,10.03,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-12-01,No,No,84.151,841.51,,84.151,841.51,,0,0,,0,0,,,P-7.227,,Non-Solvent Based Concentrate (Each),1g AIO Cart,2025-12-16 15:00:43.053777Z,2025-12-16,,,Tropicana Acai Slush,Indica,,,,,,,,,,,,,,,,,,,SRENE - 1g AIO Cart - Tropicana Acai Slush,2025-02-03
20921853,1A404030000232A000061846,SRENE - 1g AIO Cart - Tropicana Acai Slush,active,active,0,4,4,ea,2.57,0.20,10.28,0.80,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-12-01,No,No,84.151,841.51,,84.151,841.51,,0,0,,0,0,,,P-7.227,,Non-Solvent Based Concentrate (Each),1g AIO Cart,2025-12-12 17:19:01.328567Z,2025-12-12,,,Tropicana Acai Slush,Indica,,,,,,,,,,,,,,,,,,,SRENE - 1g AIO Cart - Tropicana Acai Slush,2025-02-03
22518859,1A404030000232A000068124,10mg SRENE Gummy - Hibiscus Elderberry - 10pk,active,active,0,25,25,ea,1.59,1.02,39.67,25.44,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-11-17,No,No,0.293,2.93,,0.293,2.93,,0.301,3.01,,0.301,3.01,,,P-HEB2,,Infused Edible,10pk Gummy,2026-02-11 18:29:52.113389Z,2026-02-11,,,,,,,9.96,,,99.6,,,,Hibiscus Elderberry 1:1,,,,,,2026-05-13,,,10mg SRENE Gummy - Hibiscus Elderberry - 10pk,2024-09-11
22518858,1A404030000232A000068123,10mg SRENE Gummy - Hibiscus Elderberry - 10pk,active,active,0,25,25,ea,1.59,1.02,39.67,25.44,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-11-17,No,No,0.293,2.93,,0.293,2.93,,0.301,3.01,,0.301,3.01,,,P-HEB2,,Infused Edible,10pk Gummy,2026-02-11 18:29:52.113389Z,2026-02-11,,,,,,,9.96,,,99.6,,,,Hibiscus Elderberry 1:1,,,,,,2026-05-13,,,10mg SRENE Gummy - Hibiscus Elderberry - 10pk,2024-09-11
22518826,1A404030000232A000068091,10mg SRENE Gummy - Hibiscus Elderberry - 10pk,active,active,0,25,25,ea,1.59,1.02,39.67,25.44,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-11-17,No,No,0.293,2.93,,0.293,2.93,,0.301,3.01,,0.301,3.01,,,P-HEB2,,Infused Edible,10pk Gummy,2026-02-11 18:29:52.113389Z,2026-02-11,,,,,,,9.96,,,99.6,,,,Hibiscus Elderberry 1:1,,,,,,2026-05-13,,,10mg SRENE Gummy - Hibiscus Elderberry - 10pk,2024-09-11
22518854,1A404030000232A000068119,10mg SRENE Gummy - Hibiscus Elderberry - 10pk,active,active,0,25,25,ea,1.59,1.02,39.67,25.44,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-11-17,No,No,0.293,2.93,,0.293,2.93,,0.301,3.01,,0.301,3.01,,,P-HEB2,,Infused Edible,10pk Gummy,2026-02-11 18:29:52.113389Z,2026-02-11,,,,,,,9.96,,,99.6,,,,Hibiscus Elderberry 1:1,,,,,,2026-05-13,,,10mg SRENE Gummy - Hibiscus Elderberry - 10pk,2024-09-11
22518829,1A404030000232A000068094,10mg SRENE Gummy - Hibiscus Elderberry - 10pk,active,active,0,25,25,ea,1.59,1.02,39.67,25.44,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-11-17,No,No,0.293,2.93,,0.293,2.93,,0.301,3.01,,0.301,3.01,,,P-HEB2,,Infused Edible,10pk Gummy,2026-02-11 18:29:52.113389Z,2026-02-11,,,,,,,9.96,,,99.6,,,,Hibiscus Elderberry 1:1,,,,,,2026-05-13,,,10mg SRENE Gummy - Hibiscus Elderberry - 10pk,2024-09-11
